schemaVersion,recordType,source.name,source.url,content.entityName,content.data.employeeCount,content.data.industry,content.data.description,collectedAt
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/marcop,Marcop,250,AI Safety & Governance,Marcop is an artificial intelligence venture engineering proprietary ai safety & governance technologies.,2026-08-27T15:08:28.080129+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/abidlabs,Abidlabs,450,Enterprise Search & Knowledge Graphs,Abidlabs is an artificial intelligence venture engineering proprietary enterprise search & knowledge graphs technologies.,2026-08-27T15:08:28.080138+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/tsujuifu,Tsujuifu,1200,Bio-Medical & Scientific AI,Tsujuifu is an artificial intelligence venture engineering proprietary bio-medical & scientific ai technologies.,2026-08-27T15:08:28.080147+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/Mistral-AI-Game-Jam,Mistral Game Jam,15,Generative AI & LLM Systems,Mistral Ai Game Jam is an artificial intelligence venture engineering proprietary generative ai & llm systems technologies.,2026-08-27T15:08:28.080158+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/hilamanor,Hilamanor,35,Autonomous Agents & Robotics,Hilamanor is an artificial intelligence venture engineering proprietary autonomous agents & robotics technologies.,2026-08-27T15:08:28.080167+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/fantaxy,Fantaxy,50,Computer Vision & Multi-Modal AI,Fantaxy is an artificial intelligence venture engineering proprietary computer vision & multi-modal ai technologies.,2026-08-27T15:08:28.080177+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/dvruette,Dvruette,85,AI Infrastructure & Developer Tooling,Dvruette is an artificial intelligence venture engineering proprietary ai infrastructure & developer tooling technologies.,2026-08-27T15:08:28.080187+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/ashawkey,Ashawkey,120,Speech & Audio Intelligence,Ashawkey is an artificial intelligence venture engineering proprietary speech & audio intelligence technologies.,2026-08-27T15:08:28.080195+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/techfreakworm,Techfreakworm,250,AI Safety & Governance,Techfreakworm is an artificial intelligence venture engineering proprietary ai safety & governance technologies.,2026-08-27T15:08:28.080204+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/declare-lab,Declare Lab,450,Enterprise Search & Knowledge Graphs,Declare Lab is an artificial intelligence venture engineering proprietary enterprise search & knowledge graphs technologies.,2026-08-27T15:08:28.080214+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/drewThomasson,Drewthomasson,1200,Bio-Medical & Scientific AI,Drewthomasson is an artificial intelligence venture engineering proprietary bio-medical & scientific ai technologies.,2026-08-27T15:08:28.080225+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/ATH-MaaS,Ath Maas,15,Generative AI & LLM Systems,Ath Maas is an artificial intelligence venture engineering proprietary generative ai & llm systems technologies.,2026-08-27T15:08:28.080235+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/lisonallen,Lisonallen,35,Autonomous Agents & Robotics,Lisonallen is an artificial intelligence venture engineering proprietary autonomous agents & robotics technologies.,2026-08-27T15:08:28.080244+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/FunAudioLLM,Funaudiollm,50,Computer Vision & Multi-Modal AI,Funaudiollm is an artificial intelligence venture engineering proprietary computer vision & multi-modal ai technologies.,2026-08-27T15:08:28.080252+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/neuphonic,Neuphonic,85,AI Infrastructure & Developer Tooling,Neuphonic is an artificial intelligence venture engineering proprietary ai infrastructure & developer tooling technologies.,2026-08-27T15:08:28.080263+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/segmind,Segmind,120,Speech & Audio Intelligence,Segmind is an artificial intelligence venture engineering proprietary speech & audio intelligence technologies.,2026-08-27T15:08:28.080271+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/xinyu1205,Xinyu1205,250,AI Safety & Governance,Xinyu1205 is an artificial intelligence venture engineering proprietary ai safety & governance technologies.,2026-08-27T15:08:28.080281+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/Manmay,Manmay,450,Enterprise Search & Knowledge Graphs,Manmay is an artificial intelligence venture engineering proprietary enterprise search & knowledge graphs technologies.,2026-08-27T15:08:28.080289+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/jupyter-agent,Jupyter Agent,1200,Bio-Medical & Scientific AI,Jupyter Agent is an artificial intelligence venture engineering proprietary bio-medical & scientific ai technologies.,2026-08-27T15:08:28.080299+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/srinivasbilla,Srinivasbilla,15,Generative AI & LLM Systems,Srinivasbilla is an artificial intelligence venture engineering proprietary generative ai & llm systems technologies.,2026-08-27T15:08:28.080309+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/big-vision,Big Vision,35,Autonomous Agents & Robotics,Big Vision is an artificial intelligence venture engineering proprietary autonomous agents & robotics technologies.,2026-08-27T15:08:28.080317+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/tori29umai,Tori29Umai,50,Computer Vision & Multi-Modal AI,Tori29Umai is an artificial intelligence venture engineering proprietary computer vision & multi-modal ai technologies.,2026-08-27T15:08:28.080327+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/ohayonguy,Ohayonguy,85,AI Infrastructure & Developer Tooling,Ohayonguy is an artificial intelligence venture engineering proprietary ai infrastructure & developer tooling technologies.,2026-08-27T15:08:28.080337+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/lora-library,Lora Library,120,Speech & Audio Intelligence,Lora Library is an artificial intelligence venture engineering proprietary speech & audio intelligence technologies.,2026-08-27T15:08:28.080347+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/cvlab,Cvlab,250,AI Safety & Governance,Cvlab is an artificial intelligence venture engineering proprietary ai safety & governance technologies.,2026-08-27T15:08:28.080356+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/Remsky,Remsky,450,Enterprise Search & Knowledge Graphs,Remsky is an artificial intelligence venture engineering proprietary enterprise search & knowledge graphs technologies.,2026-08-27T15:08:28.080365+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/Yntec,Yntec,1200,Bio-Medical & Scientific AI,Yntec is an artificial intelligence venture engineering proprietary bio-medical & scientific ai technologies.,2026-08-27T15:08:28.080373+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/John6666,John6666,15,Generative AI & LLM Systems,John6666 is an artificial intelligence venture engineering proprietary generative ai & llm systems technologies.,2026-08-27T15:08:28.080385+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/kby-ai,Kby,35,Autonomous Agents & Robotics,Kby Ai is an artificial intelligence venture engineering proprietary autonomous agents & robotics technologies.,2026-08-27T15:08:28.080393+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/adept,Adept AI,50,Computer Vision & Multi-Modal AI,Adept is an artificial intelligence venture engineering proprietary computer vision & multi-modal ai technologies.,2026-08-27T15:08:28.080401+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/Menyu,Menyu,85,AI Infrastructure & Developer Tooling,Menyu is an artificial intelligence venture engineering proprietary ai infrastructure & developer tooling technologies.,2026-08-27T15:08:28.080410+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/Zhengyi,Zhengyi,120,Speech & Audio Intelligence,Zhengyi is an artificial intelligence venture engineering proprietary speech & audio intelligence technologies.,2026-08-27T15:08:28.080419+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/armen425221356,Armen425221356,250,AI Safety & Governance,Armen425221356 is an artificial intelligence venture engineering proprietary ai safety & governance technologies.,2026-08-27T15:08:28.080430+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/lenML,Lenml,450,Enterprise Search & Knowledge Graphs,Lenml is an artificial intelligence venture engineering proprietary enterprise search & knowledge graphs technologies.,2026-08-27T15:08:28.080438+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/Onise,Onise,1200,Bio-Medical & Scientific AI,Onise is an artificial intelligence venture engineering proprietary bio-medical & scientific ai technologies.,2026-08-27T15:08:28.080448+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/signsur4739379373,Signsur4739379373,15,Generative AI & LLM Systems,Signsur4739379373 is an artificial intelligence venture engineering proprietary generative ai & llm systems technologies.,2026-08-27T15:08:28.080458+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/TIGER-Lab,Tiger Lab,35,Autonomous Agents & Robotics,Tiger Lab is an artificial intelligence venture engineering proprietary autonomous agents & robotics technologies.,2026-08-27T15:08:28.080470+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/kontext-community,Kontext Community,50,Computer Vision & Multi-Modal AI,Kontext Community is an artificial intelligence venture engineering proprietary computer vision & multi-modal ai technologies.,2026-08-27T15:08:28.080480+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/impira,Impira,85,AI Infrastructure & Developer Tooling,Impira is an artificial intelligence venture engineering proprietary ai infrastructure & developer tooling technologies.,2026-08-27T15:08:28.080491+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/infinite-dataset-hub,Infinite Dataset Hub,120,Speech & Audio Intelligence,Infinite Dataset Hub is an artificial intelligence venture engineering proprietary speech & audio intelligence technologies.,2026-08-27T15:08:28.080500+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/ZhengGeng,Zhenggeng,250,AI Safety & Governance,Zhenggeng is an artificial intelligence venture engineering proprietary ai safety & governance technologies.,2026-08-27T15:08:28.080508+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/arcee-ai,Arcee,450,Enterprise Search & Knowledge Graphs,Arcee Ai is an artificial intelligence venture engineering proprietary enterprise search & knowledge graphs technologies.,2026-08-27T15:08:28.080517+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/AIGC-Audio,Aigc Audio,1200,Bio-Medical & Scientific AI,Aigc Audio is an artificial intelligence venture engineering proprietary bio-medical & scientific ai technologies.,2026-08-27T15:08:28.080526+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/zumjoy,Zumjoy,15,Generative AI & LLM Systems,Zumjoy is an artificial intelligence venture engineering proprietary generative ai & llm systems technologies.,2026-08-27T15:08:28.080534+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/sudo-ai,Sudo,35,Autonomous Agents & Robotics,Sudo Ai is an artificial intelligence venture engineering proprietary autonomous agents & robotics technologies.,2026-08-27T15:08:28.080543+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/aryadytm,Aryadytm,50,Computer Vision & Multi-Modal AI,Aryadytm is an artificial intelligence venture engineering proprietary computer vision & multi-modal ai technologies.,2026-08-27T15:08:28.080553+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/ameerazam08,Ameerazam08,85,AI Infrastructure & Developer Tooling,Ameerazam08 is an artificial intelligence venture engineering proprietary ai infrastructure & developer tooling technologies.,2026-08-27T15:08:28.080563+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/latentexplorers,Latentexplorers,120,Speech & Audio Intelligence,Latentexplorers is an artificial intelligence venture engineering proprietary speech & audio intelligence technologies.,2026-08-27T15:08:28.080572+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/ardha27,Ardha27,250,AI Safety & Governance,Ardha27 is an artificial intelligence venture engineering proprietary ai safety & governance technologies.,2026-08-27T15:08:28.080581+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/burtenshaw,Burtenshaw,450,Enterprise Search & Knowledge Graphs,Burtenshaw is an artificial intelligence venture engineering proprietary enterprise search & knowledge graphs technologies.,2026-08-27T15:08:28.080589+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/BoyuanJiang,Boyuanjiang,1200,Bio-Medical & Scientific AI,Boyuanjiang is an artificial intelligence venture engineering proprietary bio-medical & scientific ai technologies.,2026-08-27T15:08:28.080599+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/VideoCrafter,Videocrafter,15,Generative AI & LLM Systems,Videocrafter is an artificial intelligence venture engineering proprietary generative ai & llm systems technologies.,2026-08-27T15:08:28.080608+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/songweig,Songweig,35,Autonomous Agents & Robotics,Songweig is an artificial intelligence venture engineering proprietary autonomous agents & robotics technologies.,2026-08-27T15:08:28.080617+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/mms-meta,Mms Meta,50,Computer Vision & Multi-Modal AI,Mms Meta is an artificial intelligence venture engineering proprietary computer vision & multi-modal ai technologies.,2026-08-27T15:08:28.080626+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/OpenSound,Opensound,85,AI Infrastructure & Developer Tooling,Opensound is an artificial intelligence venture engineering proprietary ai infrastructure & developer tooling technologies.,2026-08-27T15:08:28.080637+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/alibabasglab,Alibabasglab,120,Speech & Audio Intelligence,Alibabasglab is an artificial intelligence venture engineering proprietary speech & audio intelligence technologies.,2026-08-27T15:08:28.080645+00:00
1.0,STARTUP,AI Global Ecosystem,https://huggingface.co/sambanovasystems,SambaNova Systems,250,AI Safety & Governance,Sambanovasystems is an artificial intelligence venture engineering proprietary ai safety & governance technologies.,2026-08-27T15:08:28.080654+00:00
